what,kind,bundleId,bundleVersion,description,time
os,sysinfo,,,"win32",1390543512492
arch,sysinfo,,,"x86_64",1390543512492
ws,sysinfo,,,"win32",1390543512492
locale,sysinfo,,,"en_IN",1390543512492
processors,sysinfo,,,"4",1390543512492
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1390543512492
java.runtime.version,sysinfo,,,"1.7.0_45-b18",1390543512492
java.specification.name,sysinfo,,,"Java Platform API Specification",1390543512492
java.specification.vendor,sysinfo,,,"Oracle Corporation",1390543512492
java.specification.version,sysinfo,,,"1.7",1390543512492
java.vendor,sysinfo,,,"Oracle Corporation",1390543512492
java.version,sysinfo,,,"1.7.0_45",1390543512492
java.vm.info,sysinfo,,,"mixed mode",1390543512492
java.vm.name,sysinfo,,,"Java HotSpot(TM) 64-Bit Server VM",1390543512492
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1390543512492
java.vm.specification.vendor,sysinfo,,,"Oracle Corporation",1390543512492
java.vm.specification.version,sysinfo,,,"1.7",1390543512492
java.vm.vendor,sysinfo,,,"Oracle Corporation",1390543512492
java.vm.version,sysinfo,,,"24.45-b08",1390543512492
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1390543516137
started,bundle,org.eclipse.ltk.core.refactoring,3.5.100.v20100526-0800,"org.eclipse.ltk.core.refactoring",1390543518854
started,bundle,org.eclipse.ltk.ui.refactoring,3.5.0.v20100526-0800,"org.eclipse.ltk.ui.refactoring",1390543518950
opened,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1390543519045
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1390543519261
closed,editor,org.eclipse.mtj.ui,1.2.0.v201009031435,"org.eclipse.mtj.ui.editor.JadEditor",1390543519261
started,bundle,org.eclipse.jdt.launching,3.5.100.v20100526,"org.eclipse.jdt.launching",1390543519787
started,bundle,org.eclipse.core.variables,3.2.400.v20100505,"org.eclipse.core.variables",1390543520212
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1390543520974
closed,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1390543520974
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1390543524740
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1390543551783
started,bundle,org.tigris.subversion.clientadapter.javahl,1.8.5,"org.tigris.subversion.clientadapter.javahl",1390543553638
started,bundle,org.tigris.subversion.clientadapter.svnkit,1.8.0.1,"org.tigris.subversion.clientadapter.svnkit",1390543553640
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1390543581155
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1390543581248
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1390543585705
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.import",1390543585726
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.import",1390543585726
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1390543591027
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1390543607491
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1390543607539
error,log,,,"Could not auto-share project ttlite",1390543645794
opened,editor,org.eclipse.mtj.ui,1.2.0.v201009031435,"org.eclipse.mtj.ui.editor.JadEditor",1390543649330
activated,editor,org.eclipse.mtj.ui,1.2.0.v201009031435,"org.eclipse.mtj.ui.editor.JadEditor",1390543649336
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1390543658414
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1390543658446
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1390543658486
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.import",1390543658505
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1390543658779
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1390543708380
started,bundle,org.eclipse.wst.sse.core,1.1.502.v201008311901,"org.eclipse.wst.sse.core",1390543708457
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1390543711948
started,bundle,org.eclipse.wst.xml.core,1.1.502.v201009010342,"org.eclipse.wst.xml.core",1390543713563
opened,editor,org.eclipse.mtj.ui,1.2.0.v201009031435,"org.eclipse.mtj.ui.editor.BuildProperties",1390543723291
activated,editor,org.eclipse.mtj.ui,1.2.0.v201009031435,"org.eclipse.mtj.ui.editor.BuildProperties",1390543723316
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1390543733712
started,bundle,org.eclipse.ant.ui,3.5.0.v20100427,"org.eclipse.ant.ui",1390543733897
started,bundle,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui",1390543734421
started,bundle,org.eclipse.ant.core,3.2.200.v20100427,"org.eclipse.ant.core",1390543734777
started,bundle,org.eclipse.pde.build,3.6.1.R36x_v20100823,"org.eclipse.pde.build",1390543737052
opened,editor,org.eclipse.ant.ui,3.5.0.v20100427,"org.eclipse.ant.ui.internal.editor.AntEditor",1390543738122
activated,editor,org.eclipse.ant.ui,3.5.0.v20100427,"org.eclipse.ant.ui.internal.editor.AntEditor",1390543738451
activated,editor,org.eclipse.mtj.ui,1.2.0.v201009031435,"org.eclipse.mtj.ui.editor.BuildProperties",1390543756126
closed,editor,org.eclipse.ant.ui,3.5.0.v20100427,"org.eclipse.ant.ui.internal.editor.AntEditor",1390543756126
activated,editor,org.eclipse.mtj.ui,1.2.0.v201009031435,"org.eclipse.mtj.ui.editor.JadEditor",1390543756906
closed,editor,org.eclipse.mtj.ui,1.2.0.v201009031435,"org.eclipse.mtj.ui.editor.BuildProperties",1390543756906
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1390543757859
closed,editor,org.eclipse.mtj.ui,1.2.0.v201009031435,"org.eclipse.mtj.ui.editor.JadEditor",1390543757859
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1390543767777
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1390543772616
executed,command,org.eclipse.ltk.ui.refactoring,3.5.0.v20100526-0800,"org.eclipse.ltk.ui.refactoring.commands.deleteResources",1390543772623
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1390543772623
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1390543773796
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1390543790732
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1390543797457
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1390543803877
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.import",1390543803889
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.import",1390543803889
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1390543813184
started,bundle,org.eclipse.pde.core,3.6.1.v20100902_r361,"org.eclipse.pde.core",1390543832431
started,bundle,org.eclipse.wst.server.core,1.1.204.v20100908,"org.eclipse.wst.server.core",1390543832542
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1390543835199
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.import",1390543835204
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1390543842062
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1390543853336
executed,command,,,"org.eclipse.mtj.launchShortcuts.run",1390543863631
started,bundle,org.eclipse.jdt.debug,3.6.1.v20100715_r361,"org.eclipse.jdt.debug",1390543863724
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1390543891769
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1390543896570
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1390543896591
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1390543900626
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1390543909397
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1390543909411
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1390543910293
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1390543925991
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1390543929173
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1390543934378
executed,command,org.eclipse.ltk.ui.refactoring,3.5.0.v20100526-0800,"org.eclipse.ltk.ui.refactoring.commands.deleteResources",1390543934387
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1390543934387
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1390543935194
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1390543993057
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1390543998344
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1390544003485
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1390545356928
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1390545361134
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1390545363235
error,log,,,"Could not auto-share project ttlite",1390545376538
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1390545391454
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.import",1390545391472
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.import",1390545391472
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1390545400995
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1390545401931
executed,command,org.eclipse.ltk.ui.refactoring,3.5.0.v20100526-0800,"org.eclipse.ltk.ui.refactoring.commands.deleteResources",1390545401935
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1390545401935
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1390545403039
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1390545417667
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1390545421882
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1390545425931
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1390545432783
error,log,,,"Could not auto-share project ttlite",1390545442839
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1390545444065
opened,editor,org.eclipse.mtj.ui,1.2.0.v201009031435,"org.eclipse.mtj.ui.editor.JadEditor",1390545444253
activated,editor,org.eclipse.mtj.ui,1.2.0.v201009031435,"org.eclipse.mtj.ui.editor.JadEditor",1390545444265
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1390545445297
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1390545448777
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1390545456567
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.import",1390545456583
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.import",1390545456583
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1390545458940
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1390545459868
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1390545460404
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1390545465280
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.refresh",1390545466312
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1390545466595
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1390545468607
closed,editor,org.eclipse.mtj.ui,1.2.0.v201009031435,"org.eclipse.mtj.ui.editor.JadEditor",1390545468770
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1390545471487
error,log,,,"Could not auto-share project ttlite",1390545482813
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1390545492244
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.import",1390545492261
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.import",1390545492261
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1390545492766
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1390545499870
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1390545500664
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1390545501080
executed,command,org.eclipse.ltk.ui.refactoring,3.5.0.v20100526-0800,"org.eclipse.ltk.ui.refactoring.commands.deleteResources",1390545501085
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1390545501085
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1390545502008
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1390546003963
opened,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1390546008358
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1390546008451
opened,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.ClassFileEditor",1390546159580
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.ClassFileEditor",1390546159667
executed,command,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.edit.text.java.open.editor",1390546159699
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1390546161428
closed,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.ClassFileEditor",1390546161428
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.close",1390546161440
executed,command,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.edit.text.java.toggle.comment",1390546174218
started,bundle,org.eclipse.jdt.junit,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.junit",1390546175071
executed,command,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.edit.text.java.toggle.comment",1390546179787
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.selectAll",1390546180122
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1390546181515
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1390546188803
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1390546188942
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1390546201458
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1390546206283
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1390546209359
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1390546209433
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1390546216634
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1390546217799
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1390546218161
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1390546218651
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1390546223297
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1390546223351
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1390546227932
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1390546228440
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1390546229027
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1390546234571
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1390546300584
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1390546717643
started,bundle,org.eclipse.mylyn.ide.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.ide.ui",1390546724800
started,bundle,org.eclipse.mylyn.java.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.java.ui",1390546724839
started,bundle,org.eclipse.pde.api.tools,1.0.202.v20100820_r361,"org.eclipse.pde.api.tools",1390546724936
started,bundle,org.eclipse.pde.api.tools.ui,1.0.201.v20100820_r361,"org.eclipse.pde.api.tools.ui",1390546724938
started,bundle,org.eclipse.mylyn.pde.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.pde.ui",1390546724939
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.text.contentAssist.proposals",1390546725455
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1390546808703
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1390546846355
closed,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1390546847518
stopped,bundle,org.eclipse.mylyn.ide.ant,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.ide.ant",1390546847796
stopped,bundle,org.eclipse.mylyn.pde.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.pde.ui",1390546847848
stopped,bundle,org.eclipse.pde.api.tools.ui,1.0.201.v20100820_r361,"org.eclipse.pde.api.tools.ui",1390546847848
stopped,bundle,org.eclipse.pde.ds.ui,1.0.100.v20100601,"org.eclipse.pde.ds.ui",1390546847848
stopped,bundle,org.eclipse.pde.runtime,3.4.200.v20100601,"org.eclipse.pde.runtime",1390546847848
stopped,bundle,org.eclipse.pde.ua.ui,1.0.100.v20100504,"org.eclipse.pde.ua.ui",1390546847848
stopped,bundle,org.eclipse.pde.ui.templates,3.4.200.v20100601,"org.eclipse.pde.ui.templates",1390546847848
stopped,bundle,org.eclipse.pde.ui,3.6.1.v20100810_r361,"org.eclipse.pde.ui",1390546847848
stopped,bundle,org.eclipse.ant.ui,3.5.0.v20100427,"org.eclipse.ant.ui",1390546847955
